text,topic,likes
"Biden had to pass over a half dozen BI-PARTISAN bills (something tRump could NEVER EVER DO), all with economical provisions, to save us from tRump’s runaway inflation and horrible economy he handed Biden after mishandling COVID, destroying our supply lines and spitting conspiracy theories that made everything exponentially worse!  That then brought inflation down from 9% to 2.7%.  The P3D0-Prez only WISHES he could do something like that!  Which is why he lies like we all breathe air in a foot race!",Economy,0
"I often wonder if he can turn water into wine 🍷 &. Walk on water , America you are in big trouble with the Orange fellow  🇨🇮",Economy,0
"If you keep telling the same lies over and over, some people will start believing it.",Economy,0
This is what a CLINICALLY INSANE MAN LOOKS LIKE …….,Economy,0
"All you speak Trump it´s pure LIES , the country was better ´til you showed up !!",Economy,0
It seems to be delusional is a prerequisite for his rhetoric numbers he spews….. unless he’s referring to making more money for his already rich buddies?,Economy,0
Hi is too estupid!!!!!!! Lies and lies alll the time,Economy,0
Donald Trump is probably right about the southern boarder is blocked.,Economy,0
"Lips are moving,  lies are flowing.",Economy,1
"Stop lying, you discombobulater😂",Economy,1
"That’s what liars do! They keep repeating the lie until you get sick of correcting him, then he believes he's right, he won!",Economy,0
You have no clue about anything! Resign or be impeached!!!!!,Economy,1
Coo coo for coco puffs,Economy,0
"I m so sick of all these highlighting of the evil president’s lies n wrongdoings yet the country’s political, justice and societal systems let him continue to rein in terror to the USA n the world.",Economy,0
He is full of crap!! 😂,Economy,0
Really! And you are totally delusional!!!!,Economy,1
"This is not new, It's a compulsive liar ALWAYS",Economy,0
"This is not new, It's a compulsive liar ALWAYS",Economy,0
"#47 can't even RUN the U.S.A.
F-FAILURE 
F-FRAUD",Economy,0
The most dumbest president he had no accountability for anything selling wolf tickets and MAGA buying it WWIII is a possibility,Economy,0
Yet many of my neighbors believe every word Trump says!?,Economy,0
Prices are raising fast also lies 😅,Economy,0
"Trump has got to be the most corrupt, moronic imbecile on the planet and those are his good points",Economy,1
None of this explaining of US economy using graphical details to MAGA THICK BRAIN🧠CRAUD is going to be worthless! They simply don’t understand math! And the biggest thick brain of all MAGAs is the POTUS HIMSELF!!,Economy,0
WHY won't trump give US proof of what he claims!!!,Economy,0
Everything is a crisis except the MOLESTATION you caused the children and you're cheating on our elections Donald!  SECRETARIES of state are in charge of elections!  They don't need you DONALD,Economy,0
He’s full of shi?,Economy,0
"Income is rising fast only for the very rich and they are the ones who trump supports and means. Forget about the 90+% of those who live from day to day. 
We hope that ALL those rank and file people who voted for his republican people WAKE UP, and vote for better hope. He has decimated the country called USA,  (Like those places OBLITERATED).  Only if he used half the money spent for Israel all US citizens will have been better off. ON ANOTHER SUBJECT, If he can withdraw tariffs for Canada (As he is said to have to get energy etc supply from them) why not for others also to restore the US economy?",Economy,0
You are completely stupid if you pretend anything he is saying is true,Economy,0
A crisis for billionaires,Economy,0
Honest Donny is a sick man. Saddest thing is he's gets away with his lies!,Economy,1
"ALL TRUMP DOES IS LIE LIE LIE 
TRUMP LIES SO MUCH HE BELIEVES HIS OWN LIES 
THE MAN IS ABSOLUTELY PATHETIC",Economy,1
This man is not in touch with reality and never was and full of 🐂💩!,Economy,1
"Donald has a god-complex.  He believes that anything he says becomes true - even if it isn't.  Facts and evidence are irrelevent.  He genuinely believes that by saying something, he somehow creates truth - simply by saying the words.  He is delusion-al.  

Sadly, many of those who are still supporting him and believing everything he says are indoctrinated.  Red states tend to have vastly inferior educational systems.  Interestingly, all of the reddest states also allow first cousins to marry (!).  (Seriously, Google it!)  The combination of poor education and poor genetics (ie., intellectual inferiority) makes people far more gullible and prone to indoctrination.  Add to this a steady diet of Fox ""News,"" and you have a faction of people who so brain-washed that they believe every word that he says.  These are the same people who believe that WWE wrestling is real, the moon landing was fake, covid was a hoax, and that the earth is flat.  These are the people that Donald says he loves - people who simply cannot help themselves.  He speaks their language and he is their champion.  They can't be bothered to fact-check anything (many are not even capable of doing so).  It's easier just to take his word for it.

GIven all of this, it's almost unfortunate that they get to vote.  One could almost make an argument for making it necessary to pass a cognitive test in order to cast a ballot.",Economy,1
Make sure you flush after going for a trump!!!😂,Economy,2
"Why can’t anybody tell the truth? What did Biden actually inherit from Drumpf?
1. A budgetary disaster due to massive tax cuts for the über rich.
2. Drumpf handed out inflationary rubber checks either his name on them as “covid relief”
3. Inflationary tariffs.
4. Thousands of jobs going abroad.
It was Biden’s Inflation Reduction Act that brought down inflation and not Drumpf, the delusional dumpster fire.",Economy,1
Does this man ever listen to himself.? Who does he think he is lying to? Every American citizen.God help the idiots who actually believe him.🙏🙏☘️☘️☘️☘️☘️☘️☘️,Economy,1
Idk how to measure spirit but jeezes he’s look rough,Economy,1
"That’s the largest issue with trump , he constantly lies & evetine has to go on defense to refute the lies but the ones that need to hear it won’t.",Economy,1
"LIES ,LIES,LIES and more LIES !!!",Economy,1
Trump and his administration are creating chaos stress and insecurity he's broken all of his campaign promises every thing from housing health care cars and groceries are very expensive,Economy,1
He lies all the time,Economy,1
Watching from Europe and can’t believe the BS USA has to endure from this clown administration,Economy,1
"DRumpf somehow believes if he says it often enough, a LIE will become a fact⁉️🤔",Economy,0
Liar liar pants on fire . 🔥 Get rid of that fool Donald Trump,Economy,0
"Melania should dance on a pole, assume no visitors,  like in her movie....on the other hand,  Ginger on a pole😂",Economy,0
"My God, what a lying sack of crap!",Economy,0
Everything d. dump says in this clip is wrong 😂,Economy,0
He is the most lying president by mistake we ever had in America 😂 Where my $2.000 dollar check he promised because of his lying golden era 😂,Economy,0
Trump is so out of touch! He doesn't have a clue how bad the economy is! I miss Obama and Biden! At least every sentence coming out of their mouth wasn't a big lie!,Economy,0
Everything is rising in this country when it comes to prices and stupidity.That should be seemingly impossible,Economy,0
Donald Trump you're a pathetic joke and a total disgrace to the United States,Economy,0
He is horrible! This is how he makes me feel!🤢😡,Economy,0
"I really want to know how the maggots can justify what’s going on. If they believe in the constitution and some semblance of democracy, how can they ok his latest move? 
I was a Republican for years, but what is going down is unconscionable and unconstitutional!!!! STEP UP CONGRESS!!!!!",Economy,0
"Trump is a LIAR,because he knows his MAGA CULT CONGRESS and MEMBERS will believe his LIES",Economy,0
"Bucket of chum!
Scuttle the scow!
Keel hull pete puffer!",Economy,0
"Which spirit is restored?  Vodka, whiskey, tequila.. what are we doing here people?",Economy,0
I didn’t know they piled BS so high,Economy,0
What country is he talking about. He is a lunatic.,Economy,0
He’s such a liar.,Economy,0
What a liar and piece of crap,Economy,0
Joe Bidens economy was the envy of the world . 🚬💩☕️🪰🧻🚽,Economy,0
Trump must be living in a different world than the rest of us.,Economy,0
This man is the king 👑 of lies!,Economy,0
We were a nation in crisis because you were elected and we are still in nation in crisis because you are still in office,Economy,0
TRUMP’S BRAIN ITS FRIED.,Economy,1
The man is just delusional and his followers are just as delusional as he is. It's just frightening. What a nut case...,Economy,0
"Trump doesn't have to shop for things, or he would notice some things have doubled in price. He thinks if he lies enough times, we will believe him",Economy,0
He INHERITED an economy with inflation under 3%,Economy,0
Why is my pocket empty,Economy,0
Lying is his playbook 😔,Economy,0
"""If you tell a lie big enough and keep repeating it, people will eventually come to believe it.""",Economy,0
What idiocy. Trump even has the AUDACITY TO EVEN COME UP WITH MOR ELIES CIZ HE DOES NOT GET SPEECHES PREPARED AND HE HAS NO ONE TO WRITE HIS SPEECHES. I have a feeling Trump fired the exact person who writes the president’s speech and Trump just fired them before he could even have a speech written for him before doing any speech.,Economy,0
This man can’t open his mouth without lying,Economy,0
I guess it's cheaper to join join another little war then start one. PROPAGANDA AT ITS TOP LEVEL.     I AM YOUR KING YOU DO WHAT I SAY OR PUNISHMENT WILL COME SWIFTLY SO GIVE UP YOUR FOOLISHNESS I OWN YOUR FREEDOM AND JUSTICE I AM ABOVE THE,Economy,0
He was horrible in his first term numbers speak for themselves,Economy,0
King trumpet lies again there is proof of it his mind is 10 percent,Economy,0
Now he using  military action as a ploy,Economy,0
Mmm thank God for intelligent presentation of facts to remind us of what we know - Trump is a conman pure and simple.,Economy,0
"DULLARD CHUMP:
Flunked history, geography,
science, math and literacy.
🤡🎪🤡🎪🤡🎪🤡🎪🤡🎪",Economy,0
Americans should be very worried,Economy,0
Absolute baloney from Trump as per usual,Economy,0
The beast is disgusting to see and hear🤮🤮🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿,Economy,0
Goldilocks Biden economy... And now... Finish him,Economy,0
Oh Fark Up Lieing Psychopath,Economy,0
"He inherited the worst economy, inflation, trade wars and all other ongoing wars from Joe Biden, Joe is the one who crucified Jesus Christ 2000 years ago according to DJT.",Economy,1
Liar liar let his pants catch fire!!!!!,Economy,0
That guy used his mind to create his own fictional really to whatever he wants.,Economy,0
Basically everything he says is absurd. What’s most frightening to me is to hear a medical professional say that his dementia has progressed to the point that he believes some of those lies. I actually think he believes he won the 2020 election. He is that demented at this point.,Economy,1
He won world war 1 and 2  the 2026 men’s Olympic gold medal for men’s hockey all by himself. WOW what a fantasy!,Economy,0
So when did opposite day start this year? I forget.,Economy,0
Trump doesn't know the difference between lies and lying 🫢 to him lying is telling the truth but to the statistics it's hogwash coming out of his snout 🐽,Economy,0
Insanity is contagious!! The fools who are cheering are just the worst kind.,Economy,0
Trump does not have chart. 😂,Economy,0
Just keep repeating the lies...,Economy,0
Wasn't Trump a university graduate? Why does he talk like a middle school student ???,Economy,0
Pathological liar trump. He thinks people are stupid and dont notice that prices are higher.,Economy,0
"Incompetent , embarrassing president.  What's next start a war??😮",Economy,0
"The stock market is roaring! Our grocery prices and rent prices are higher than they were.
401k, Stock market is gaining. Do tariffs raise the prices of goods and services help stock market numbers? 
I know Trump stopped all energy projects.",Economy,0
Instead of 'Falsehoods' why can't you use the word 'Lies'? Why use a soft word when a more accurare one exists? L I E S.,Economy,0
Trump is the only one stealing and making money,Economy,0
Every word that comes out of his mouth is FAT LIE! He inherited a STRONG economy and has since then run it in the toilet with his idiotic tariffs.,Economy,0
"Trump's only ever inherited millions of dollars. 
Biden was left with Trump's smoldering disaster.
What a pile of steaming bull$#!+ he is.",Economy,0
Inflation under President Biden was rd. 9% when most industrialized countries had 10-12%. Trump took it over at 3% - it still is at 3% whilst the others are at 1.5-2%.,Economy,0
My SPIRiT is NOT RESTORED!!! Since Trump - every day has been chaos and damage to America and our allies relationships - !!! Trump in my 71 yrs is worse president I've seen !!,Economy,0
Ar this point your response to your audience should simply be “he’s full of sh$t and we are getting tired of saying so because we keep repeating the same facts that will show you he is full of sh$t”,Economy,0
Poop is all that comes out of his mouth,Economy,0
Deflation is actually much much worse than inflation. He has no understanding of economics at all.,Economy,0
Who is he trying to convince as if nobody was wise to his b.s.,Economy,0
Does he actually believe the s*** he says?,Economy,0
trump said he was going to drain a none existent swamp..now he has created a CESSPOOL 😢,Economy,0
My issue I’ve had during this entire administration is how does he get to just sit there and lie?? No one ever says anything how can you just sit in the room and listen to him lie?? the reporters once in a while will push a little bit but no one ever has the nerve to be like you are lying!!,Economy,0
"🤥🤥🤥👖 on 🔥 and right to your faces, Americans stop letting him insult your intelligence all while enriching himself and his family big time",Economy,0
"Trump' Speech also set a record for most lies,",Economy,0
Remember ... Donald Trump is a liar.,Economy,0
He is so full of it his eyes are brown,Economy,0
The literal worst president in the history of this country including those who owned slaves,Economy,0
"Trump's State of Delusion Speech -
Hopefully people watched very, very little of this. I didn't bother wasting my time. I know Trump well enough to know that at least 90% of it would be lies. His malignant narcissism and lying is only getting worse. He needs to be removed from office asap before the economy gets worse and the U.S. makes more enemies, which is exactly what's happening.",Economy,3
Take everything he said and replace it with the opposite and that’s the actual truth. 😂,Economy,1
Which country is he leading??? Must have graduated Trump University...,Economy,1
"Creep, he's a ghastly ghost",Economy,0
This man gets stuck out of bed in the morning and tells a lie he tells a lot just to hear it for himself😂😂😂😂,Economy,1
Lock him up in an asylum,Economy,0
The rich are getting richer so that’s who’s income is rising fast that’s just the part that he left out😡,Economy,1
Man if it’s that good I wanna live in his delusional world.  What a piece of 💩,Economy,1
Trump's terrible terrorist regime has got to go🐺🫵,Economy,0
Trump lives in an alternative reality!,Economy,0
The reason the U.S. was in crisis a year ago was because he was talking. 😮,Economy,2
It’s just one lie after another.  Who believes this stuff?,Economy,0
"""When I last spoke in this chamber last year, I lied through my teeth.  Today I come before you, proudly claiming numbers even farther from reality than anyone's ever seen!""",Economy,0
I can't wait till everybody votes Democrat in November and we impeach remove and imprison Trump,Economy,0
HE IS A MENTAL SICK CLOWN.,Economy,0
Lies lies lie lie lie lie lie,Economy,0
Man seriously someone drag him out of politics,Economy,0
"He's such a lying piece of crap! Talks total bs, he's full of it you can tell by his fake tan!",Economy,0
"WHAT A POS LIAR!!!! DOES HE EVER GET TIRED OF LYING?? OH, I JUST ANSWERED MY OWN QUESTION -- IF HE'S BREATHING, HE'S LYING!!",Economy,0
"Seems the ‘roaring’ is in his head? Personality disorder POTUS is tipping over into psychotic delusion, again. Soon he’ll be claiming he’s Napoleon Bonaparte.",Economy,0
With thousands of Epstein files!!,Economy,0
"So when Biden took over from D'trumpety it was @9%!? Biden got it down to @3%, and then D'trumpety has sent it up again. He is so full of **it.",Economy,0
Orange liar! POTUS only wants the war against Iranian to get more oil,Economy,0
You can't believe a liar,Economy,0
"What ever trump says, you have to assume the opposite is true.",Economy,0
"You can tell when he's lying, his mouth moves and the crap pours out...",Economy,0
The only roaring is in Trumpet's empty skull and shallow head.,Economy,0
The crisis began with trump was re-elected…,Economy,0
What world is this baphoon,Economy,0
At this point im convinced he’s trying to unscrew his head from his body. Why does he keep tilting it back and forth,Economy,0
_Liberation Day ~ Liberating You From Your Money_,Economy,0
The same of the nation certainly were in crisis knowing he cheated and lied his way back into office! We were in crisis because we KNEW what it meant for democracy!!!,Economy,0
And this is what is running the country.   Definitely a could do better.,Economy,0
"""The FATHER of LIES, who THROWS TRUTH TO THE GROUND and will Seduce and Ensnare the MULTITUDES"".",Economy,0
Roaring? Probably roaring in anger,Economy,0
Not misleading.  Straight up lying directly to Americans FACE.,Economy,0
Do his voters actually gobble this up?,Economy,0
"Agent Orange's State of the Union rant: lies, gaslighting, insults and hubris.",Economy,0
"What a nutcase!
Doesn't he consider actual facts?",Economy,0
Blah blah blah blah blah. This guy is so full of BS. He is actually starting to believe it. And the sad thing is all his followers believe it to.,Economy,0
Get them outta there. Prison for the whole administration!,Economy,0
"Misleading?!?! Call it what it is, lying!!!!!",Economy,0
In which country this liar is??☠️👿🤮🥵lie lies lies from an insane narcissistic ill person !,Economy,1
JUST REMEMBER TO VOTE THIS NOVEMBER PEOPLE!!,Economy,0
"So basically his lying for all those that think trump is telling the truth 😂 
For trump to tell the truth he would have to know what his talking about.",Economy,0
"Based on fact-checking analyses of his second term, which began on January 20, 2025, Donald Trump has continued to make a high volume of false and misleading claims, with observers labeling 2025 as another ""Year of the Lies"". 
Wikipedia
Wikipedia
 +1
As of late February 2026, including his 2026 State of the Union address, here is a summary of the recorded misinformation:
2026 State of the Union Address: In his 108-minute address on February 24, 2026, a review of 63 verifiable claims found that 22 were factually false or significantly exaggerated, while 27 were partially true or misleading.
Key Areas of Misinformation (2025-2026):
Economy: Trump has claimed his policies created an economic boom, but data indicates job growth slowed in 2025, and inflation did not stop as he asserted. He inaccurately claimed that a 2025 domestic policy bill was the ""most popular bill ever signed"".
Immigration: He has frequently repeated the false claim that other countries emptied their prisons and mental institutions, sending inmates to the U.S. border.
2020 Election: He has continued to repeat the falsehood that the 2020 election was stolen.
""Bottomless"" Claims: Similar to his first term, Trump has continued to repeat false claims dozens of times, such as regarding the ""no tax on Social Security"" pledge, which experts note is not fully accurate.
Context: Following a record of over 30,000 documented untruths during his first term (2017-2021), fact-checkers have noted that the pace of false claims in his second term has remained high. 
CNN
CNN
 +8
The 2026 State of the Union address, in particular, was characterized by commentators as being ""built on some achievements but systematically inflated"". 
Substack
Substack",Economy,1
Imagine lying with every word. Hey don’t imagine it just listen to these lies.,Economy,0
great speech for the dumb and naive,Economy,0
"Last Trump regime Trump had over 30,573 lies, according to The Washington Post. I wonder what the count is this time during his second Regime’s term?",Economy,1
There should be a law that presidents aren’t allowed to lie as much as this thieving con artist does,Economy,0
Income for him and his billionaire buddies.,Economy,0
Are economies worse now,Economy,0
"Donald J Trump's two hour State of the Union address.
Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies! Lies!",Economy,1
So out of touch,Economy,0
"Doesn't he get tired of saying the same lies, over, and over, and over. Inflation is killing the American People. People are starving and the Tyrant couldn't care less 😢",Economy,0
What Trump was trying to say The rich is getting richer and the poor getting poorer. Use taxpayer money for him to profit himself.,Economy,0
"Salaries (income) is only rising FAST for him, his family and rich friends. Inflation got us out here almost starving and i ain't seen no gas for $1.85 !! He's allergic to the truth 🙄🤡",Economy,0
Do any Americans accuse Bellevue him,Economy,0
Lies Lies Lies whatahoe,Economy,1
He should have just said “eggs are cheaper” on repeat. I mean that is true and apparently the price of eggs was all MAGA cared about,Economy,0
"He obviously  hasn't purchased a pot roast recently, if ever",Economy,0
"Looks high, always looks high",Economy,0
"ps the only thing plummeting in America now is the ability yo tell bs from the truth, there's no sense in common sense anymore, thanks maga.",Economy,1
"America's economy is the envy of the world is what was said about America under the Biden administration by world leaders and economy experts,  ok ? got it?",Economy,1
The reason don't elect unqualified people.,Economy,0
"Congrats to 77 million Americans for destroying their country,own it,it's your legacy",Economy,0
He clearly doesn't know what he is doing,Economy,1
This only proves that he and  his misfits are lost! He hopes at least magas will believe it and cheer him… So Ridiculous 🥵,Economy,0
"No lies detected.  Now, release the REAL, UNREDACTED Epstein files.",Economy,0
"""I took a bad situation and made it worse.  Much worse.  So worse they've never seen anything like it.  A lot of people are saying, they say ""Sir - you've done it.  You made the situation so bad, so worse - its roaring, its really roaring.""",Economy,8
"In Oct '24, The Economist, called the Biden economy the ""envy of the world.""
How does that track with what he said?",Economy,0
"Trump isn’t lying because he never made this much money in his lifetime as he did in the past year, it’s sad corruption took over America",Economy,0
He is known as a Pinocchio President of USA,Economy,27
Does he live in the real world! Only millionaires and billionaires are winning. Off the backs of the rest of us! Hope clapping and standing like good little MAGAs was worth political suicide,Economy,0
"Nothing but lies, lies, lies !!!",Economy,1
🗽 NOW !!! IS WORSE. UNDER STUPID DOG CLOWN 🤡 🐶🐕🐈‍⬛🐈,Economy,1
"My main issue is groceries. $5.00 for a loaf of bread. $5.00 for a gallon of milk. $20.00 for a large can of Folgers. 
Am I the only one who thinks this is insane?",Economy,13
Our country was doing well intill trump took over and has worked on destroying it. We need to impeach him asap.!!!!!!!!!!!,Economy,1
We need a good guy with a gun,Economy,0
"That night, I found myself yelling at the tv almost every 3 seconds.  I thought to myself why am I torturing myself here.  So I switched to Netflix and watched a really good movie.",Economy,10
When will the uneducated learn??,Economy,3
TRUMP. Something is wrong with that boy.,Economy,0
Following a dementia patient ain’t easy but wild crazy lookie-loos and other sundowners do it!,Economy,1
"We need a new law for presidents, tell one lie and you will receive a warning, next lie you tell as president will activate an automatic impeachment, no further procedure needed for liars!!",Economy,0
This fool just LIES like we breathe,Economy,0
"Liar, Liar pants on fire!!!",Economy,1
"He said at one of his rallies during his first time, “I love the uneducated.” Because they believe anything you say.",Economy,34
"He created the inflation that Biden inherited by his complete failure to do anything about Covid. Biden brought inflation down from over 9% to under 3% in just 2 years, the fastest reduction globally. Trump will have us in another recession before 2028😡😡😡😡",Economy,0
"inflation is up, just go to a Supermarket...",Economy,4
I just don’t understand why the people around him don’t tell him the truth. He is a big liar,Economy,0
Trump is a coward by his conduct in the Vietnam war Trump is the most incompetent president ever he is a stooge and puppet of the American Jews,Economy,0
"Yes, the folks can eat the border instead of the grossery from the supermarket.....",Economy,1
Nothing but lies and more lies! Business as usual. You Americans knew this was going to happen and yet you didn’t learn anything from his first term. Why?,Economy,0
"Donald Trump live in a bubble, he do not what he say he live on the clouds is the most lier president in the history.",Economy,0
"State Of The Union Address!?
Is it any wonder why Iran is feeling the ire of President Trump...
- Like the Gold winning USA Women's Ice Hockey Team!?
...someone has to feel HIS Pain - (Sorry America)
PS He got one thing right He's the Leader of a Nation In Crisis...",Economy,0
Is he on something?!,Economy,1
"He is crazy, dangerous and complete out of order, REMOVE THAT CRIMINAL IMMEDIATELY ‼️‼️‼️‼️",Economy,0
"YES, the Department of Homeland Security (DHS) is currently in a partial shutdown.
​While most other federal agencies were funded earlier this month, the DHS entered its own shutdown on February 14, 2026, after Congress failed to reach an agreement on its budget. This has led to several impacts:
​FEMA: Only immediate life-saving and disaster response efforts are active; non-disaster activities are halted.
​TSA & CBP: Standard screening and border processing continue as essential functions, but services like Global Entry interviews have been suspended.
​Negotiations: The Senate recently failed to advance a new funding bill on February 24, meaning the impasse continues over disagreements regarding immigration enforcement and agency oversight.",Economy,3
You are the crisis you silly old incompetent buffoon,Economy,0
When does this hypocrite ever stop lying.☮️🪃🇦🇺🦘,Economy,0
"In other words, Trump is talking rubbish, as usual.",Economy,0
The only income rising is his and his billionaire buddies,Economy,34
"The only thing roaring is poop pants look at the frowning expressions of Vance that say ‘ooh that smell’. Which explains why they kept standing up to get a gasp of fresh air above poopy pants gas, in his attempt to gaslight ‘we the people’.",Economy,1
What a load of crap America  !,Economy,2
"Republicans have no shame and no future, they have betrayed the American people.",Economy,0
What world is T-rump living in?,Economy,1
This administration lies. VOTE TRUMP OUT.,Economy,0
Bone spurs Trump doesn't even know the difference between a windmill & a wind turbine so how do you expect him to know about the economy.,Economy,0
"Our janitor at work was a Trumper but now isn't. He asks us questions. He would watch your report, not know what CPI (Consumer Price Index) was, and feel discouraged. The News needs to make things more accessible. People need to understand in order to understand.",Economy,0
T.Rump is just goofy.,Economy,0
🍊1  is full to the top with PURE B S,Economy,0
This message was not for all-americans just white racist America😮🫤 America voted for this,Economy,0
"We The People all know that Trump is lying everything every day and months over and over and over again!
EXCEPT THE GOP, MAGA, MAGA VOTERS, and WEALTHY PEOPLE really believe Trump's statement!",Economy,0
Hahaha verbal diarrhea Mr trump,Economy,0
"The carrot is the most untalented, unintelligent, narcissistic human being. He's driving the United States into bankruptcy, war, poverty, violence and corruption. And the reason for this is self-interest.",Economy,1
His income and his family's income are rising beyond all expectations.... 😂😂😂,Economy,6
Lies. America has cancer. Australia,Economy,0
Does Trump know what year it is?,Economy,12
All he does is lie and the worst thing about this is sum people believe his crap he will go down as the worst president ever,Economy,0
Maga eats this B.S. up. He speaks and they believe even if their eyes and pocketbook tell them he's lying. It is stupifying. 🤡 In charge.,Economy,1
Now your nation is in real danger,Economy,0
"Hey Tdump, you're STAGNANT! And DEMENTED, CORRUPT, PUTRID, etc, etc... so many adjectives!😱😵😠",Economy,0
That guy is good at just casually torching Trump haha,Economy,1
"Trump is a wizard, exclusively inside his own head",Economy,2
This start tarifs is social Media marketing in use for system to get by Internet,Economy,0
Send what you get for 45 dream in use for Facebook profile premium in central plan set Instagram status with Ai model in Internet is use for now,Economy,0
"Economics - fake fake fake fake 




Fake fake fake fake fake fake 





Economics - fake fake fake fake fake





Fake fake fake fake fake fake fake fake fake fake fake fake",Economy,1
"Wow, the impact of rising interest rates is really showing! Makes you think twice about loans, mortgages, and even savings. How is everyone adjusting their finances?""",Economy,0
"New to trading and still taking more losses than wins. <Staying focused, but it’s tough. Any real advice on how to finally turn things around and trade profitably?",Economy,1
I feel more confident making financial decisions after reading this.,Economy,0
I feel more confident making financial decisions after reading this.,Economy,0
Banker care only about their own pockets. And how to steal poor people's money faster,Economy,1
Why not explain how banks can literally create money out of thin air with fractional reserve lending,Economy,1
I think maldivian government officials should add this to their watch list,Economy,0
Axmed.c.c.f38 A Are laki as manbar savan 2008,Economy,0
Axmed.c.c.f38 A Are laki as manbar savan 2008,Economy,0
"Simple 
Banks be like: if you have so much money, why not give it to us",Economy,0
ehow ! inflation is general rise in the priceline.,Economy,0
funny. Arent they going to say nothing about gov spending more money and that affecting inflation as well?,Economy,0
"They cannot reduce inflation. Only the government can, by cutting expending",Economy,0
"So raising rates slows inflation—but at what cost? Higher debt, slower growth? I’m exploring the trade-offs right now on ExplainFi. What do you think—is it worth it?",Economy,1
because of inflation i learned how to eat my shoe fto survive,Economy,0
"i have a idea @the economist .. what if we stop borrowing money, and stop creating money from thin air ? just a idea tho..",Economy,0
"It's time to address the greed that prioritizes profit over people. When billionaires and politicians overlook the needs of everyday individuals, it is the workers and consumers who ultimately suffer. We must stand up and advocate for a system that is fairer for everyone.",Economy,0
"The rising interest rate can surely control inflation, but won't prevent erosion of the eroding purchasing power of the US dollar. I have learnt my lesson this time. The banks can't be making money off my money, while inflation eats into it. I have set aside 650k to invest in the stock market now, since that keeps up with inflation, but I don't know how to get started.",Economy,2
They raise interest rates to deter people from taking large amount of loans. Simply put… all loans are new money added to the economy hence raising inflation. So when people take a lot of loans they increase inflation,Economy,0
