text,topic,likes,clean_text,label
"I think this video raises some legitimate concerns, but the overall narrative feels a bit stronger than the available evidence really supports.

Most of the individual points are clearly framed as rumors or supply-chain reports, which is appropriate. Short-term supply skew toward lower-VRAM SKUs, pricing pressure on higher-end cards, and NVIDIA’s incentives to prioritize AI datacenter products are all plausible and worth discussing. None of that strikes me as fabricated.

Where I think the argument overreaches is in the synthesis. A possible Q1 2026 production mix shift doesn’t by itself amount to “RIP high-end GPUs.” NVIDIA has a long history of limited halo-product volumes early in cycles, and the video itself acknowledges that production breakdowns aren’t public and the scale of the change is uncertain. That uncertainty matters.

There’s also a bit of rumor-stacking going on: memory shortages, AI margins, VRAM binning, pricing spikes, connector failures, and foundry diversification are all real or plausible issues, but treating them as converging proof of an irreversible trend feels premature. The pessimistic framing does more work than the data requires.

In short, I see this less as misinformation and more as sentiment journalism aimed at a frustrated enthusiast audience. The underlying concerns are reasonable; the conclusion just seems overconfident given how cyclical and opaque GPU markets actually are. I’d be very curious to revisit the same thesis in six or twelve months with harder numbers on actual shipment volumes and SKU mix.",Tech,0,think video raises legitimate concerns overall narrative feels bit stronger available evidence really supports individual points clearly framed rumors supplychain reports appropriate shortterm supply skew toward lowervram skus pricing pressure higherend cards nvidias incentives prioritize ai datacenter products plausible worth discussing none strikes fabricated think argument overreaches synthesis possible q production mix shift doesnt amount rip highend gpus nvidia long history limited haloproduct volumes early cycles video acknowledges production breakdowns arent public scale change uncertain uncertainty matters theres also bit rumorstacking going memory shortages ai margins vram binning pricing spikes connector failures foundry diversification real plausible issues treating converging proof irreversible trend feels premature pessimistic framing work data requires short see less misinformation sentiment journalism aimed frustrated enthusiast audience underlying concerns reasonable conclusion seems overconfident given cyclical opaque gpu markets actually id curious revisit thesis six twelve months harder numbers actual shipment volumes sku mix,1
"I like that it costs a lot, it feels so exclusive",Tech,0,like costs lot feels exclusive,2
Great Intros as always,Tech,0,great intros always,1
"Looking forward to that Linux build, I'm hard leaning to make that jump",Tech,0,looking forward linux build im hard leaning make jump,0
"i have a 1080ti and was so excited to get a 4090 build soon , but the prices are such BS i guess this is my forever PC",Tech,0,ti excited get build soon prices bs guess forever pc,1
Watching this on my 5070ti 16gb that I got for $650 a few months ago.,Tech,0,watching ti gb got months ago,2
Not too enthused about AI. It’s already destroyed YouTube.,Tech,0,enthused ai already destroyed youtube,2
"I play WoW, Resident Evil games, Warhammer, Arc Raiders on a 1440p 32 inch. I can literally almost max out my settings and still get over 100 fps in all those games. What games are people running they need a $1000 card?

Edit: 5060 8gb.",Tech,0,play wow resident evil games warhammer arc raiders p inch literally almost max settings still get fps games games people running need card edit gb,0
"I am perfectly happy with my 5060ti. Just adapt, i refuse to pay 1000 shekels on a 5070.",Tech,0,perfectly happy ti adapt refuse pay shekels,1
"AI is going to crash and these prices will correct. The problem is: After the crash, no one is going to have enough money for anything, let alone graphic cards.",Tech,0,ai going crash prices correct problem crash one going enough money anything let alone graphic cards,2
"Win 11 removed a bunch of features i used and now my pc crashes all the time.  SO .....they basically forced me to ""upgrade"" my PC into being garbage.           Thank you Gates",Tech,0,win removed bunch features used pc crashes time basically forced upgrade pc garbage thank gates,1
What's going on with Intel??,Tech,0,whats going intel,2
"I'm late middle age, I can barely handle 8gb GPU, but I'm almost done with the Oregon Trail so hopefully I can get on this new game called Doom soon and catch up to you young wipper snappers.  I plan to play alot more as my Canasta group is starting to unalive more so I will have more time to game.",Tech,0,im late middle age barely handle gb gpu im almost done oregon trail hopefully get new game called doom soon catch young wipper snappers plan play alot canasta group starting unalive time game,0
"I just upgraded my 2070super to the 5060ti 16gb. Paid $500 for it, I definitely overpaid. Is what it is.",Tech,0,upgraded super ti gb paid definitely overpaid,1
Yeeeah! And where's FSR4 Redstone support for RDNA3 card holders?!,Tech,0,yeeeah wheres fsr redstone support rdna card holders,2
Being in a Union is a sure way to not to get hired.  Bad idea like most of the games coming out these days.,Tech,0,union sure way get hired bad idea like games coming days,0
"I feel very fortunate to have been able to put together my ""dream PC"" over the past year. It flat out wouldn't have happened now.",Tech,0,feel fortunate able put together dream pc past year flat wouldnt happened,1
"Paul, what would happen, small PCB and Chip manufacturer would rise, maybe in 5 years we would see completely opensource GPU and the real so to speak PC enthusiast manufacturers which would create great opensource hardware.",Tech,0,paul would happen small pcb chip manufacturer would rise maybe years would see completely opensource gpu real speak pc enthusiast manufacturers would create great opensource hardware,1
"The final indignity when trying to install Linux: ""I'm sorry you can't wipe this Windows installation without a verified Microsoft Account""",Tech,0,final indignity trying install linux im sorry cant wipe windows installation without verified microsoft account,0
"It seems like every time we see a video about a melting connector that it’s always these custom sleeved cables. When my power supply experienced a burnt out cable, which didn’t cause a fire or actually make anything stopped at all. I just found it one day. It was a cable mod sleeved cable.  I’m quite convinced at this point. These cables are not being built to proper specifications to handle the electrical load that the cables are being connected to and of course every consumer is going to use a cable if it plugs in to both ends, they’re going to use it.",Tech,0,seems like every time see video melting connector always custom sleeved cables power supply experienced burnt cable didnt cause fire actually make anything stopped found one day cable mod sleeved cable im quite convinced point cables built proper specifications handle electrical load cables connected course every consumer going use cable plugs ends theyre going use,1
Gigabytes cards use gel thermal pads and they have been melting within the cards.,Tech,0,gigabytes cards use gel thermal pads melting within cards,2
and yet my 8 yr old dell equipment marches on without complaint.,Tech,0,yet yr old dell equipment marches without complaint,0
Glad i just picked up a 9060 XT for under $500.,Tech,0,glad picked xt,1
We should ditch the AAA titles and play the retro indie games that dont need the latest hardware.,Tech,0,ditch aaa titles play retro indie games dont need latest hardware,1
"It’s not Fey-nman, it’s Fine-man. I’m tired of hearing you and other computer dorks butcher his name. The rest of us non-basement dwellers are cringing hard af when you say it. It just shows how little you actually know.",Tech,0,feynman fineman im tired hearing computer dorks butcher name rest us nonbasement dwellers cringing hard af say shows little actually know,0
Once again Im now glad i got slightly ripped off when i bought the 5090 early on and a shitload of ddr5 when I did.  Sucks for everyone else.,Tech,0,im glad got slightly ripped bought early shitload ddr sucks everyone else,1
"looking forward to the (soon) linux build, tried to create a 5600g light gaming box but am pretty sure I picked the wrong distro",Tech,0,looking forward soon linux build tried create g light gaming box pretty sure picked wrong distro,1
lol good riddance. High end GPUs for gamers have always been cancer.,Tech,0,lol good riddance high end gpus gamers always cancer,1
There's nothing worse than trying to get info on a specific market and it turns political within seconds of the video...pathetic,Tech,0,theres nothing worse trying get info specific market turns political within seconds videopathetic,0
I've never purchased the latest/greatest GPU Cards & instead purchase Mid-level or slightly less to play all my Games at 720p - 900p. I've saved 10's of Thousands of Dollars by doing this & have used that money to purchase Motorcycles & pay for all of my Game Consoles plus the games.😀,Tech,0,ive never purchased latestgreatest gpu cards instead purchase midlevel slightly less play games p p ive saved thousands dollars used money purchase motorcycles pay game consoles plus games,0
Intel has been playing chess since 2017 when AMDs checkers got popular with gamer corez for gamerz,Tech,0,intel playing chess since amds checkers got popular gamer corez gamerz,1
I have AI fatigue,Tech,0,ai fatigue,2
"It's only about money.  Once this becomes financially untenable beyond just on paper, there will be changes.  This is a bigger problem than the bitcoin video card issue, and that got turned around within a year.",Tech,0,money becomes financially untenable beyond paper changes bigger problem bitcoin video card issue got turned around within year,2
"Maybe now game companies will optimize their games…
Or they can just continue to burn money, doesn’t matter to me either way.",Tech,0,maybe game companies optimize games continue burn money doesnt matter either way,0
"looks like I just built my last gaming computer.  GPU, Ram prices and NVME prices are so bad,  building a PC just went into the ""never mind"" section.  I have a AMD 9600X and AMD 9070XT. when it dies, I will likely not rebuild.  Ram is supposed to DOUBLE again in the Very near future meaning 32GB of ram will cost you $800. The NVME drive will cost you $500+ for 2TB.  GPU's will cost $1500+ .....I'll pass. I will buy a mac mini and game on a PS5. Not paying $4000 for a gaming PC.  I am already on CachyOS. Fk microsoft.",Tech,0,looks like built last gaming computer gpu ram prices nvme prices bad building pc went never mind section amd x amd xt dies likely rebuild ram supposed double near future meaning gb ram cost nvme drive cost tb gpus cost ill pass buy mac mini game ps paying gaming pc already cachyos fk microsoft,0
"Cant believe microsoft still hasnt made windows clean and just let us opt into shit, their products are usually useful and more people would actually use it if it wasnt forced bloatware.",Tech,0,cant believe microsoft still hasnt made windows clean let us opt shit products usually useful people would actually use wasnt forced bloatware,1
Is someone butthurt about ice? Lol,Tech,1,someone butthurt ice lol,1
Win11 is actually a great OS when you strip out all the AI crap.,Tech,0,win actually great os strip ai crap,1
"They'll have to treat PC gaming similar to console gaming in terms of tweaking and optimization.

The reality is that with hardware limitations for the foreseeable future, game devs will need to treat pc gaming on a generational 8 year basis like consoles instead of an anticipated short term upgrade basis like traditional pc gaming.

Blessing and curse.",Tech,0,theyll treat pc gaming similar console gaming terms tweaking optimization reality hardware limitations foreseeable future game devs need treat pc gaming generational year basis like consoles instead anticipated short term upgrade basis like traditional pc gaming blessing curse,0
Eagerly waiting for your Linux build!,Tech,0,eagerly waiting linux build,2
"It's done. Cooked. Finished. You get nothing, Good day sir.",Tech,0,done cooked finished get nothing good day sir,1
I wonder if @jessik used official PSU cables or some stuff from AliExpres...,Tech,0,wonder jessik used official psu cables stuff aliexpres,2
8 GB cards are dead on arrival. Complete waste of money if you intend to game.,Tech,3,gb cards dead arrival complete waste money intend game,0
Time to bring back SLI for these future 8gb cards I suppose. Even though SLI was a bit of a turd.,Tech,0,time bring back sli future gb cards suppose even though sli bit turd,2
"I love how the intro basically implied shits been on fire, and is staying on fire, ooh look zen 6, back to the fire.",Tech,0,love intro basically implied shits fire staying fire ooh look zen back fire,1
Necessity is the mother of invention.,Tech,0,necessity mother invention,2
Eugh spare us the ice stuff hippy 🤦‍♂️😂😂,Tech,1,eugh spare us ice stuff hippy,2
"I wonder if GPU expansion cards could be thing.  Something that improves DLSS, rendering with current cards and that software alone couldn't improve.",Tech,0,wonder gpu expansion cards could thing something improves dlss rendering current cards software alone couldnt improve,2
Glad I secured my 5070 ti 16gb yesterday.,Tech,0,glad secured ti gb yesterday,1
SO STOP USING EXTENSION CABLES THEN! There fixed it...,Tech,0,stop using extension cables fixed,1
8gb vram is not enough anymore and as someone with a 11gb video card 12 doesnt really cut it either,Tech,0,gb vram enough anymore someone gb video card doesnt really cut either,1
I'm glad i bought 5060ti 16 gb this summer for good price.,Tech,0,im glad bought ti gb summer good price,1
"Fuck Nvidia, its pretty simple",Tech,0,fuck nvidia pretty simple,0
I just bought an Asus prime 5070 ti for 650 euro's,Tech,0,bought asus prime ti euros,2
Don't worry corrupted NVDIA will make staged fake demand and put 800000000000000000000000000000$ price tags,Tech,0,dont worry corrupted nvdia make staged fake demand put price tags,0
"Added a 5070 ti to my cart for $749,planned to order the next day,go back to the cart and the price now is $1099 💀",Tech,1,added ti cart planned order next daygo back cart price,2
"Glad i bought a new gaming tower last august. Upgraded from my old tower 1070 to a new tower 5070.
More then enough power to run 1440 and huge upgrade.
Not wasting money on the overpriced parts from these hugely greedy ass corporations anytime soon.",Tech,0,glad bought new gaming tower last august upgraded old tower new tower enough power run huge upgrade wasting money overpriced parts hugely greedy ass corporations anytime soon,1
"I have a good computer, 7900x with 5070ti + 64gb ram, but I just bought a nearly $5k prebuild so that I can get ahold of a RTX 5090 which also came with a 9950x3d and enough items that if I sell my old hardware and the cheap nvme/ram from the prebuild, my RTX will cost around $2800.  I never thought I would pay almost 3k for a graphics card, but the more i get into Ai, the more I realize there is going to be a cliff in Ai access from those who get priced out.  To me this investment is to finally satiate a long term computer with today's price, so I don't have to feel regret in the future when I find more Ai avenues that my 5070 ti cannot handle.  I don't even play games that require a good graphics card, but I am looking forward to reducing my render times in blender and trying out better Ai models, particularly music generation which is severely limited on a 16gb",Tech,0,good computer x ti gb ram bought nearly k prebuild get ahold rtx also came xd enough items sell old hardware cheap nvmeram prebuild rtx cost around never thought would pay almost k graphics card get ai realize going cliff ai access get priced investment finally satiate long term computer todays price dont feel regret future find ai avenues ti cannot handle dont even play games require good graphics card looking forward reducing render times blender trying better ai models particularly music generation severely limited gb,1
Buy PC parts and put them away,Tech,0,buy pc parts put away,2
"Feels like Nvidia is only producing the laptop parts for consumers this year, which is beyond stupid but if they don't produce them, then ""gamer laptops"" die, as a market.",Tech,0,feels like nvidia producing laptop parts consumers year beyond stupid dont produce gamer laptops die market,0
get a 9070xt theyre 800 dollars for 16gb.,Tech,0,get xt theyre dollars gb,2
"If you're replaceable by ai, you weren't good at your job. That's the harsh truth, sucks they lost their job. Should have been better at what they do.",Tech,0,youre replaceable ai werent good job thats harsh truth sucks lost job better,1
AI is taking so many people's jobs it is not even funny. NOT good for America it's time to wake up people.,Tech,0,ai taking many peoples jobs even funny good america time wake people,1
"so basically, you're gonna be getting badly optimised games without a gpu thaat can run those games",Tech,0,basically youre gonna getting badly optimised games without gpu thaat run games,0
"I upgraded my work PC to Win11 from Win 10, 3 months ago.  2 months ago I built another machine for work, with Debian 13 and Plasma.  The Win11 machine has been turned off for 2 months - I don't miss it at all.",Tech,0,upgraded work pc win win months ago months ago built another machine work debian plasma win machine turned months dont miss,1
Our company already shifted to Linux this month! finally,Tech,0,company already shifted linux month finally,2
Can I get Zen 6 for AM4 and DDR4?,Tech,0,get zen ddr,2
"So... you're saying the best GPUs available will be made by Intel?
Surreal.",Tech,0,youre saying best gpus available made intel surreal,1
Buy the Arc B580. Buy the Arc B770 when it comes out. 12 and 16 gig.,Tech,0,buy arc b buy arc b comes gig,2
This month I bought a 9070xt for myself for 1050$ total and a 5070ti for 1340$ total. (CAD) I am using the 9070xt for my pc and wanted to flip the 5070ti. But the model i have seem to be in HIGH STOCK in Canada. Might have to send it back for now.,Tech,0,month bought xt total ti total cad using xt pc wanted flip ti model seem high stock canada might send back,1
the pc with a 5090 i got prebuilt is no longer available.,Tech,0,pc got prebuilt longer available,1
"So, in other words.. They're expecting an A.I. bubble to eventually make its way around, crushing the market. In the mean time.. Lets fabricate a consumer market, one that looks very dire, exacerbating the RAM market. We now have an excuse to sell our lowest end models, for astronomical prices. Thus, making to much money to count, all in preparation for the eventual implosion.  In a nut shell..",Tech,0,words theyre expecting ai bubble eventually make way around crushing market mean time lets fabricate consumer market one looks dire exacerbating ram market excuse sell lowest end models astronomical prices thus making much money count preparation eventual implosion nut shell,1
"I am just beginning a new desktop PC build project. I would love to get a RTX-4090, but initially, plan to transfer the GPU from my current PC. That GPU is the Gigabyte AORUS Xtreme, RTX-3090. I also plan to do the same with my RAM and storage SSDs.",Tech,0,beginning new desktop pc build project would love get rtx initially plan transfer gpu current pc gpu gigabyte aorus xtreme rtx also plan ram storage ssds,1
"I got a 5060ti 16gb around when it first came out, glad I did because now it's like $250-300 CAD more than it was just months ago",Tech,0,got ti gb around first came glad like cad months ago,1
"Yeah, I wanna see the Linux build.  What Distro are you leaning towards?",Tech,0,yeah wanna see linux build distro leaning towards,2
"I bought a 5060 Ti 16GB last year.  The same card, same website, is now 50% more expensive - insane!",Tech,0,bought ti gb last year card website expensive insane,0
"Don't do ""Linux research"", because with this many options out there, you'll never even get started - its pure choice paralysis.
If you got no idea which Linux to start with just pick ""Linux Mint + Cinnamon"", not because ""its the best"" but because its a rock solid starting point - the ""Debian/Ubuntu"" branch is all about reliability and stability.

Just pick some older 4GB+ RAM hardware, or buy something like a ""Beelink SER5"" which has very affordable options such as ""6/8 Core 16GB/500GB"", and give it a go.
DON'T dual-boot, because Windows nowadays ""accidentally"" likes to kill Linux installs during its updates.

Also, don't ever enter the terminal, that ""weird black window of doom"", for any installation or configuration, because most of what a casual Linux desktop user needs can be had or configured through common menus that don't make you rethink your live-choices while eroding your install.
Most importantly, use the ""Software Manager"" for your app installs, and if you can't find what you are looking for then try an alternative - everything you can select there has been tested, is easily installed, and will be kept up-to date automatically along with your system itself.
Go wild, like deep diving into the terminal, only AFTER you actually arrived and know your way around the Linux Desktop.",Tech,0,dont linux research many options youll never even get started pure choice paralysis got idea linux start pick linux mint cinnamon best rock solid starting point debianubuntu branch reliability stability pick older gb ram hardware buy something like beelink ser affordable options core gbgb give go dont dualboot windows nowadays accidentally likes kill linux installs updates also dont ever enter terminal weird black window doom installation configuration casual linux desktop user needs configured common menus dont make rethink livechoices eroding install importantly use software manager app installs cant find looking try alternative everything select tested easily installed kept upto date automatically along system go wild like deep diving terminal actually arrived know way around linux desktop,1
Zen6 having 12 cores is because it uses that trash hybrid cores that cant clock higher than 3.2ghz. Zen6 is trash.,Tech,0,zen cores uses trash hybrid cores cant clock higher ghz zen trash,1
7900xtx still running strong and cool. Havent wanted for more yet. And ill continue to use it til that fateful day it passes away on me,Tech,0,xtx still running strong cool havent wanted yet ill continue use til fateful day passes away,1
"ROFL @ ""the loins stirring introductory score"" You win the internets for the day.",Tech,0,rofl loins stirring introductory score win internets day,1
9070XT 16GB is a great alternative for those in the 5070ti range and only needs 8 pin connectors.,Tech,1,xt gb great alternative ti range needs pin connectors,1
The closed captioning at 00:00 had me weak xD,Tech,0,closed captioning weak xd,0
Can't wait to see your linux build! Make sure to stick with AMD for the build because it works much better with linux.,Tech,0,cant wait see linux build make sure stick amd build works much better linux,1
"Sigh, i'm gonna still be on my 3070ti in 10 years.",Tech,0,sigh im gonna still ti years,2
PC builds are dead unless we can win a build from this channel...LOL,Tech,0,pc builds dead unless win build channellol,1
Make more ram FFS but why bother when you can sell a 3rd as many for the same profit I guess,Tech,0,make ram ffs bother sell rd many profit guess,1
Im so glad I built a new high end pc in desember 2024. Didnt know it at the time but I saved so much money,Tech,2,im glad built new high end pc desember didnt know time saved much money,1
game producers wil just have to scale down min requirements,Tech,0,game producers wil scale min requirements,0
"I hope Chine just jump in this market and make it better really. They know how to make money, and it would be good to break this cartel like economy",Tech,0,hope chine jump market make better really know make money would good break cartel like economy,1
"Screw Micro$oft, I switched to Bazzite  last week.",Tech,0,screw microoft switched bazzite last week,2
"Maybe we can ask Ai how to save gaming, because big business sure AF ain’t doing it",Tech,0,maybe ask ai save gaming big business sure af aint,1
"AMD making chips in Intel Fabs is Cats & Dogs Hell Freezing over start to 2026 that's just gonna get worse, isn't it?",Tech,0,amd making chips intel fabs cats dogs hell freezing start thats gonna get worse isnt,0
Buy older hardware. Stop using this new shit. Yall are allowing this dumb stuff by just participating in the sham. What games are even good enpugh these days to require win 11 and ddr5. You will likely be satisfied with all the shit that runs on win 10 and doesnt have ai crammed jnto it,Tech,0,buy older hardware stop using new shit yall allowing dumb stuff participating sham games even good enpugh days require win ddr likely satisfied shit runs win doesnt ai crammed jnto,1
"Dude, just talk about tech stuff. Why do you have to put in your cheap little petty political views into your videos? This is why I stopped watching you in the past.",Tech,1,dude talk tech stuff put cheap little petty political views videos stopped watching past,0
"I've been putting all my game and hardware money into my Commodore 64 setup.  I have a much healthier state of mind now.   Still have plenty of PCs in the house, but I don't really care about upgrading them any time soon now.",Tech,0,ive putting game hardware money commodore setup much healthier state mind still plenty pcs house dont really care upgrading time soon,2
NVidia is being more stingy now than they were with the 3090/3080 launch.,Tech,0,nvidia stingy launch,2
"GPU? I haven’t seen one of those in years.

I feel like I married my 6950xt. Till death do us part at this point with the current PC market 🫠",Tech,1,gpu havent seen one years feel like married xt till death us part point current pc market,1
It's ridiculous that my Astral 5090 is worth more now used than what I paid for it new. That is a sign things are not going well.,Tech,0,ridiculous astral worth used paid new sign things going well,1
I got a 5080 FE for $715 after tax.. right before Thanos 🫰 them all out of existence,Tech,1,got fe tax right thanos existence,1
"Cloud computing and zero ownership is what we will have. GG yall, Anyone buying/supporting Nvid now IS the problem",Tech,0,cloud computing zero ownership gg yall anyone buyingsupporting nvid problem,2
Theory: they don't want 16gb cards in the wild because that's the sweet spot for running AI models and they want 100% of all AI workloads in the cloud.,Tech,0,theory dont want gb cards wild thats sweet spot running ai models want ai workloads cloud,1
Remember we wouldn't need ridiculously powerful Gpus if Game developers would optimize better.,Tech,0,remember wouldnt need ridiculously powerful gpus game developers would optimize better,1
"I certainly appreciate the effort to offer 'alternative phrasing' of the news this week! Been a long time viewer, I always appreciate your work Paul!",Tech,0,certainly appreciate effort offer alternative phrasing news week long time viewer always appreciate work paul,1
i bought a palit 5070ti in okt sadly its gone to RMA keep having black screen on it sigh but i just looked up prices from okt 25 to feb 26 its gone up from 5600 Dkk i bought mine for to 8000 dkk ! its Danish KR but dont really matter the % increase is easy to see sadly .-( im afraid i will have to swap it for a new and end up paying 8000 to 8500 if it cant be fixed....i had watched prices for years waiting on a good deal for the 5070ti when it hit that 5600dkk i bought it .  sad face indeed and i sold my old graphics card so now im stuck on a laptop with a new youtube and a non gamer setup until i get news on RMA,Tech,0,bought palit ti okt sadly gone rma keep black screen sigh looked prices okt feb gone dkk bought mine dkk danish kr dont really matter increase easy see sadly im afraid swap new end paying cant fixedi watched prices years waiting good deal ti hit dkk bought sad face indeed sold old graphics card im stuck laptop new youtube non gamer setup get news rma,0
New PC prices and Windows 11 not working on old PCs is the perfect storm for creating the mass migration to Linux.,Tech,1,new pc prices windows working old pcs perfect storm creating mass migration linux,1
F Nvidia! My next gpu is AMD.,Tech,1,f nvidia next gpu amd,2
"Smoke at min 4:10 is not a failure, a simple a poor design and misscalculation  of a custom white cable used for powerhungry GPU.",Tech,0,smoke min failure simple poor design misscalculation custom white cable used powerhungry gpu,0
"In the end, no one will have PC to use these AIs :D",Tech,0,end one pc use ais,2
I hate 8 gb cards can they just stop making them and focus on the 16gb versions.,Tech,0,hate gb cards stop making focus gb versions,0
So no new GPU until 2028?,Tech,0,new gpu,1
"Man.  The whole GPU power cable is shit, but its a straight cable issue.  I caught the imbalances on mine, and switched to the 2nd cable that came with my PSU and now they are about perfect to the tenth on power alignment.  The cables are the problem now, as outlined by 2cents guy.",Tech,0,man whole gpu power cable shit straight cable issue caught imbalances mine switched nd cable came psu perfect tenth power alignment cables problem outlined cents guy,1
"Whoa, 12-core Zen6 being only ~8% bigger die size than the Zen5 8-core is amazing!",Tech,0,whoa core zen bigger die size zen core amazing,1
"Kinda sucks for the industry to not really think gamers are all that important to the ""bottom line"" any more, isn't it? You can practically hear all the fan boys going into hardware withdrawal. Guess you'll just have to keep using last year's $4000 GPU or go back to the console.",Tech,0,kinda sucks industry really think gamers important bottom line isnt practically hear fan boys going hardware withdrawal guess youll keep using last years gpu go back console,1
imma head right down to Micro Center right now and get me a 12GB zotac 5070 for 549 while i still can,Tech,3,imma head right micro center right get gb zotac still,1
Sunny days! Keeping the... Clouds away... Yikes!,Tech,0,sunny days keeping clouds away yikes,2
"Ugh I keep adding a 9070XT to my cart and then removing it debating if I should get it or not before there are no more 16 GB cards or before ALL future cards are just ridiculously priced. The eternal PC builder dilemma, just made multiple times harder by the market climate....",Tech,0,ugh keep adding xt cart removing debating get gb cards future cards ridiculously priced eternal pc builder dilemma made multiple times harder market climate,0
Any chance the end of the high-end GPU consumer market is designed to prevent us from running generative AI offline?,Tech,0,chance end highend gpu consumer market designed prevent us running generative ai offline,2
"AI is going to crash some day, probably pretty soon, and all these companies that completely cannibalized themselves to cash in on the craze are going to be so completely, thoroughly, and utterly fucked.",Tech,0,ai going crash day probably pretty soon companies completely cannibalized cash craze going completely thoroughly utterly fucked,0
I'm enjoying the performance of my Nvidia RTX 5090 GPU with its 24 Gb of VRAM in my Alienware laptop.,Tech,0,im enjoying performance nvidia rtx gpu gb vram alienware laptop,1
In 2030 we will have a low end card with 512Mb ram and a pricetag of 6000 dollars.... if this crap continous,Tech,0,low end card mb ram pricetag dollars crap continous,0
"For decades the masses were scared by the stories of what was beyond the wall of Windows (lol at the concept).  Periodically some would leave only to return to the walled safety with stories of the torment they experienced.  Others would leave to never return.  Microsoft, the ruler of the City of Windows, continued to fear monger about what laid beyond the Wall of Windows.  But Microsoft, driven by it's greed and pretentious power, also continued to apply more and more onerous policies and ""tools"".  Then one day, the masses began looking over the wall, then cracking the gate only to see the green pastures of a free land.  The horrors of the past seemed to be no more.  Microsoft will struggle to keep more people from leaving it's walled city.",Tech,0,decades masses scared stories beyond wall windows lol concept periodically would leave return walled safety stories torment experienced others would leave never return microsoft ruler city windows continued fear monger laid beyond wall windows microsoft driven greed pretentious power also continued apply onerous policies tools one day masses began looking wall cracking gate see green pastures free land horrors past seemed microsoft struggle keep people leaving walled city,1
"Linux is preferable to 11, but 10 is still the best available os thanks to ltsc.",Tech,0,linux preferable still best available os thanks ltsc,1
"Who is going to use all that AI, we have enough brainrot videos.",Tech,0,going use ai enough brainrot videos,2
I'm selling my 4090 ROG on eBay for 3K,Tech,0,im selling rog ebay k,2
How about we just all roll back to windows 10 and start making security updates again to the last good version of windows? Windows 11 is for people who want their computer to be more cell phone like. That is such a bad idea that they really need to fire anyone who thought that was a good idea.,Tech,0,roll back windows start making security updates last good version windows windows people want computer cell phone like bad idea really need fire anyone thought good idea,1
Those game devs that were laid off and looking at unionization should look into starting a worker co-op.  They can find more information about this thru Democracy at Work (Democracy@Work on YouTube).,Tech,0,game devs laid looking unionization look starting worker coop find information thru democracy work democracywork youtube,0
"The 12v connector is trash, but people can take simple steps to prevent it.... DON""T USE EXTENSIONS, and for the love of god, support the frigging wire!  I routed mine around the face and side of my 5090, supporting the cable with Velcro straps. I spent most of my career working on analog control cabinets where everything is 3 phase with no neutral. When you have to plug in 270v triggers for a relay, you support the cable first, then cable manage. I applied that knowledge , and a 90% power limit to protect my gpu. Is the cable provided with my psu ugly? Yes, yes it is. Do I care? No, not as long as its working.

I have a very good FLIR brand IR camera from work. I popped the side panel of my pc, and looked at the 12v connector after playing bl4 for an hour and I only saw 60-63c.

Once again, I'm not defending this shifty connector, I'm just trying to share how an industrial service technician would address it if encountered in the field.",Tech,0,v connector trash people take simple steps prevent dont use extensions love god support frigging wire routed mine around face side supporting cable velcro straps spent career working analog control cabinets everything phase neutral plug v triggers relay support cable first cable manage applied knowledge power limit protect gpu cable provided psu ugly yes yes care long working good flir brand ir camera work popped side panel pc looked v connector playing bl hour saw c im defending shifty connector im trying share industrial service technician would address encountered field,1
"Been doing a long-term test of Bazzite on my laptop to see what it can't easily do that my Windows desktop just does. So far everything has been going well, just a few minor hiccups that I got sorted out. My desktop's Win10 days are numbered, and that's not based on any timeline Microsoft has planned for it.",Tech,0,longterm test bazzite laptop see cant easily windows desktop far everything going well minor hiccups got sorted desktops win days numbered thats based timeline microsoft planned,1
"Nvidia just take your fucking time boys, This is that shit that happens when always in rush mode, 50 Series released to soon and 40 series had room for improvement",Tech,0,nvidia take fucking time boys shit happens always rush mode series released soon series room improvement,0
"PC upgrades I will THINK about it in 2028 maybe xD hopefully a good buffer for all these companies to get a grip, or DIE HARD and leave us be (Nvidia)",Tech,0,pc upgrades think maybe xd hopefully good buffer companies get grip die hard leave us nvidia,1
With AI you’ll be out of a job and money so forget about a PC you can’t get or afford.,Tech,0,ai youll job money forget pc cant get afford,2
"Hopefully I made the right choice ordering an 8,000 dollar PC a couple days ago with a 5090 and 9800x3d instead of waiting.",Tech,0,hopefully made right choice ordering dollar pc couple days ago xd instead waiting,1
"If new company emerged that served and designed chips for gamers,they would make a lot of money",Tech,0,new company emerged served designed chips gamersthey would make lot money,1
"Everyone needs to understand d that AI isnt direct reason for all of the gaming industry layoffs. Its the dog shit games they keep making for an audience that barely exists that caused the layoffs. Personally, I am not heart broken over it. If you make a bad product, you deserve to lose money.",Tech,1,everyone needs understand ai isnt direct reason gaming industry layoffs dog shit games keep making audience barely exists caused layoffs personally heart broken make bad product deserve lose money,0
i think any tech channel needs to stop talking about nvidia forever now. you re the ones with the power to nuke them now,Tech,1,think tech channel needs stop talking nvidia forever ones power nuke,2
simple dont use ai or you are part of the problem. happy 32GB 5090 owner here :D,Tech,0,simple dont use ai part problem happy gb owner,1
Emulating the news media format is to much for me.,Tech,0,emulating news media format much,1
"Ironically, news just came out that half or more of all data centers being built or planned WILL NOT BE BUILT.  The crash is coming boys, the bubble pop is getting even closer.",Tech,0,ironically news came half data centers built planned built crash coming boys bubble pop getting even closer,0
